,PostId,PostUrl,Platform,ChannelID,ChannelName,ChannelEngagement,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,FollowersCount,FollowersCommentsRatio
1860,342808582,https://twitter.com/RepDesposito/status/1846924891863330877,Twitter,15817036,Rep. Anthony D’Esposito,"{""follower_count"":9843,""following_count"":632,""like_count"":null,""post_count"":3171,""views_count"":null,""comment_count"":null,""share_count"":null}","God willing, the IDF was successful in eliminating Yahya Sinwar — a genocidal butcher not worth the air he breathes. 

Great leadership by American ally Benjamin Netanyahu, despite attempts by the Harris administration to undermine him &amp; Israel. https://t.co/VPYReGfib7",2024-10-17T14:43:03.000Z,135,33,16,3738,984,61.5
1861,342628873,https://twitter.com/NikkiHaley/status/1846924885152407691,Twitter,10165525,Nikki Haley,"{""follower_count"":1079438,""following_count"":939,""like_count"":null,""post_count"":12892,""views_count"":null,""comment_count"":null,""share_count"":null}","The problem isn’t aid getting in to Gaza. The problem is Hamas stealing it from the people to fuel their terror as soon as it enters. 

Biden and Harris need to get out of the way and let Israel make decisions for Israel, period. https://t.co/OxdU8BrO2z",2024-10-17T14:43:01.000Z,4410,770,580,95387,107943,186.10862068965517
1862,345106794,https://twitter.com/DefendUtah/status/1846919219885007093,Twitter,21953481,Robert Newcomb - Irregular/Asymmetric Warfare & AI,"{""follower_count"":1132,""following_count"":1457,""like_count"":null,""post_count"":2051,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @Ut_Independent: I think DHS misspelled Hezbollah in this announcement.  More terrorists to let into the country while Israel invades Le…,2024-10-17T14:20:30.000Z,0,4,0,0,113,inf
1863,342842293,https://twitter.com/RepMikeTurner/status/1846919148707643607,Twitter,7397120,US Rep. Mike Turner,"{""follower_count"":51239,""following_count"":1350,""like_count"":16041,""post_count"":5818,""views_count"":1841538,""comment_count"":null,""share_count"":null}","Iran is the single-largest state sponsor of terrorism in the Middle East.

Through proxies and missile attacks, Iran has repeatedly attacked Israel.

Today, I told @MariaBartiromo on @MorningsMaria that the Biden-Harris Administration must hold Iran accountable. https://t.co/YODh6NbF13",2024-10-17T14:20:13.000Z,22,7,15,1899,5123,341.53333333333336
1864,342849307,https://twitter.com/EliseStefanik/status/1846916575968035319,Twitter,8793299,Elise Stefanik,"{""follower_count"":838650,""following_count"":2194,""like_count"":null,""post_count"":24197,""views_count"":null,""comment_count"":null,""share_count"":null}","Day 376.  

It has been 376 days since Hamas terrorists abducted innocent civilians during the barbaric Oct 7th attack in Israel. There are over 100 still being held hostage in Gaza including SEVEN Americans. We MUST bring them home now.",2024-10-17T14:10:00.000Z,246,46,164,9484,83865,511.3719512195122
1865,342800824,https://twitter.com/lawler4ny/status/1846914917942571258,Twitter,6632580,Mike Lawler,"{""follower_count"":21422,""following_count"":2730,""like_count"":null,""post_count"":10363,""views_count"":null,""comment_count"":null,""share_count"":null}",Read more: https://t.co/BuzaI2036v,2024-10-17T14:03:25.000Z,2,0,1,481,2142,2142.0
1866,342691962,https://twitter.com/MIKESCOTT1WORD/status/1846914671095210406,Twitter,20756121,MIKE SCOTT,"{""follower_count"":1049,""following_count"":2274,""like_count"":null,""post_count"":14858,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @GlobeEyeNews: BREAKING:

Italy imposed a full arms embargo on Israel. https://t.co/czln8flUKB",2024-10-17T14:02:26.000Z,0,3353,0,0,104,inf
1867,342800839,https://twitter.com/lawler4ny/status/1846914494934458732,Twitter,6632580,Mike Lawler,"{""follower_count"":21907,""following_count"":2731,""like_count"":null,""post_count"":10421,""views_count"":null,""comment_count"":null,""share_count"":null}","Israel is a beacon of democracy and pluralism, and yet it is constantly being treated like a pariah by countries more willing to side with Hamas. My bill, the Stand With Israel Act, would put a stop to this. https://t.co/P4jrLEvVx5",2024-10-17T14:01:44.000Z,23,4,6,1273,2190,365.0
1868,342846849,https://twitter.com/RepStefanik/status/1846913778253791449,Twitter,8650497,Rep. Elise Stefanik,"{""follower_count"":562770,""following_count"":746,""like_count"":null,""post_count"":14295,""views_count"":null,""comment_count"":null,""share_count"":null}","Day 376.    

It has been 376 days since Hamas terrorists abducted innocent civilians during the barbaric Oct 7th attack in Israel. There are over 100 still being held hostage in Gaza including SEVEN Americans. We MUST bring them home now.",2024-10-17T13:58:53.000Z,310,62,27,6751,56277,2084.3333333333335
1869,342560157,https://www.tiktok.com/@harbaugh4congress/video/7426738548864208170,TikTok,25508307,Harbaugh4congress,"{""follower_count"":4137,""following_count"":31,""like_count"":63071,""post_count"":89,""views_count"":307297,""comment_count"":2385,""share_count"":1204}","October 7th, 2024  1 year anniversary Rally for Peace. Israel has taken the same poison pill as the United States did after 9/11 and they are going to lose very badly the same way the U.S. failed in Afghanistan and Iraq.  Israel cannot win this war thru military force and we need political leaders that understand this. If elected to Congress I would introduce legislation to cut off all military aid to Israel and put economic sanctions on them until their government inplements a Permanent Ceasefire and takes concrete steps towards ending the military occupation of Palestine.  Here is footage from outside the Federal Building in Downtown Dayton on October 7th Peace Rally. Thank you to the 50 people who showed up and guest speakers who shared with us today.  #ceasefire #ceasefirenow #palestine #israel #lebanon #gaza #war #ww3 #protest #grassroots #independent #daytonohio #937 #dayton #wrightpattersonafb #trump #voteblue #maga #harriswaltz2024💙💙💙 #jillstein #greenparty ",2024-10-17T13:38:42.000Z,32,0,2,355,413,206.5
1870,342716299,https://twitter.com/BryanLeibFL/status/1846895692796592483,Twitter,15634659,Bryan E. Leib,"{""follower_count"":19563,""following_count"":4460,""like_count"":null,""post_count"":66347,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @jeff_bartos: Excited to see my friends @dansenor &amp; @DaveMcCormickPA in Pittsburgh on October 28th for a conversation on the U.S.-Israel…,2024-10-17T12:47:01.000Z,0,4,0,0,1956,inf
1871,342692235,https://twitter.com/MIKESCOTT1WORD/status/1846893969185132790,Twitter,20756121,MIKE SCOTT,"{""follower_count"":1032,""following_count"":2242,""like_count"":null,""post_count"":14633,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @SocialistMMA: CNN is outright justifying Israel’s use of collective punishment in Lebanon wtf

The west has completely embraced terrori…",2024-10-17T12:40:10.000Z,0,451,0,0,103,inf
1872,342716368,https://twitter.com/BryanLeibFL/status/1846892885808984466,Twitter,15634659,Bryan E. Leib,"{""follower_count"":19563,""following_count"":4460,""like_count"":null,""post_count"":66347,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @HenryPRUSA: #ICYMI: @jeff_bartos penned this powerful op-ed in the @DC_Reporter: ""A tale of two visions: Trump, Harris, and the future…",2024-10-17T12:35:52.000Z,0,2,0,0,1956,inf
1873,342513690,https://twitter.com/ForhanForOhio/status/1846879112046035253,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2314,""following_count"":3190,""like_count"":null,""post_count"":56722,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @prem_thakker: The government of Israel buying ads on a social media platform owned by the richest person in the world to justify attack…,2024-10-17T11:41:08.000Z,0,341,0,0,231,inf
1874,342716355,https://twitter.com/DrRichardMoss/status/1846877502091755812,Twitter,7831597,Richard Moss MD: America Reborn,"{""follower_count"":1554,""following_count"":3378,""like_count"":425,""post_count"":5611,""views_count"":31278,""comment_count"":87,""share_count"":4004482}","Harris/Biden and the Democratic Party are remarkably aggressive in the Ukraine war but incredibly restraining when it comes to Israel and its war against Hamas, Hezbollah, and Iran.  Does the Democratic Party have a Jew problem?",2024-10-17T11:34:44.000Z,1,1,0,58,155,inf
1875,342513857,https://twitter.com/ForhanForOhio/status/1846874828814406128,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2314,""following_count"":3190,""like_count"":null,""post_count"":56722,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @kadishjosh: As a gay Jewish citizen of Israel, I vehemently oppose genocide, Jewish supremacy, and apartheid, and always will, includin…",2024-10-17T11:24:07.000Z,0,83,0,0,231,inf
1876,342513899,https://twitter.com/ForhanForOhio/status/1846874716981617112,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2314,""following_count"":3190,""like_count"":null,""post_count"":56722,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @KenRoth: With Palestinian civilians starving in Gaza now, why does the Biden administration allow Netanyahu another month before threat…",2024-10-17T11:23:40.000Z,0,22,0,0,231,inf
1877,342716370,https://twitter.com/DrRichardMoss/status/1846855288361558238,Twitter,7831597,Richard Moss MD: America Reborn,"{""follower_count"":1554,""following_count"":3378,""like_count"":425,""post_count"":5611,""views_count"":31278,""comment_count"":87,""share_count"":4004482}",Harris/Biden and the Democrat party are pressuring Israel not to go after Iran because they feel it will negatively impact their election chances. They also favor Iran over Israel. This is election interference. Kamala should be impeached.,2024-10-17T10:06:28.000Z,1,0,0,32,155,inf
1878,342384429,https://twitter.com/SteveBondHawaii/status/1846833417406554454,Twitter,23317799,US Congress Nominee Steve Bond for Hawaii CD2,"{""follower_count"":1918,""following_count"":7427,""like_count"":8229,""post_count"":7716,""views_count"":548950,""comment_count"":556,""share_count"":4482366}","RT @USTourofDuty: Israel Won't Survive a Nuclear Attack Against Iran

@RealScottRitter discusses Iran's nuclear future.
More on this topic…",2024-10-17T08:39:33.000Z,0,53,0,0,191,inf
1879,342162383,https://twitter.com/ThorntonforNM/status/1846779282032312496,Twitter,21622524,"Dr. Anthony ""Ant"" Thornton","{""follower_count"":1959,""following_count"":740,""like_count"":null,""post_count"":353,""views_count"":null,""comment_count"":null,""share_count"":null}","Heading to a funeral today at the Santa Fe National Cemetery, I happened to drive by the state Roundhouse where I encountered a group of anti-Israel protesters who appear to have no understanding of why Israel is defending itself. https://t.co/Q8qlaTbzlV",2024-10-17T05:04:26.000Z,3,1,0,90,195,inf
1880,342213635,https://twitter.com/markalfordkc/status/1846778984169611619,Twitter,8403376,Mark Alford 🇺🇸🇺🇸🇺🇸🇺🇸,"{""follower_count"":14324,""following_count"":706,""like_count"":27487,""post_count"":6788,""views_count"":79686304,""comment_count"":null,""share_count"":null}","RT @RepMarkAlford: I’ve traveled to Taiwan, Ukraine, Israel, and the Middle East. The world is in chaos, and people are concerned about gro…",2024-10-17T05:03:15.000Z,0,4,0,1,1432,inf
1881,342214234,https://twitter.com/markalfordkc/status/1846773473344901603,Twitter,8403376,Mark Alford 🇺🇸🇺🇸🇺🇸🇺🇸,"{""follower_count"":14343,""following_count"":706,""like_count"":59292,""post_count"":6799,""views_count"":81444806,""comment_count"":16268,""share_count"":3106545}","https://t.co/qz3dGFOoG9

Proud of our team at Whiteman AFB for taking out strategic Houthi targets in Yemen. For too long this Islamic terrorist group has operated unchecked… disrupting shipping in the Red Sea and attacking Israel with their drones.

The B-2 Stealth Spirit is https://t.co/SqBl0KfBLz",2024-10-17T04:41:22.000Z,12,0,3,241,1434,478.0
1882,342515680,https://twitter.com/marcmalon2/status/1846759481247445077,Twitter,10710421,Marc Malon,"{""follower_count"":1801,""following_count"":2909,""like_count"":null,""post_count"":59454,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @AmbassadorRice: Powerful endorsement of ⁦@KamalaHarris⁩ by the iconic leader Abe Foxman. Please read👇🏼

The most important vote US Jews…",2024-10-17T03:45:46.000Z,0,755,0,0,180,inf
1883,342109047,https://twitter.com/Lynch4CD2/status/1846755707686625394,Twitter,26939401,USCongress,"{""follower_count"":1360,""following_count"":3122,""like_count"":null,""post_count"":1143,""views_count"":null,""comment_count"":null,""share_count"":null}","End the wars. Simple change the policies 

Biden/Harris energy policy gave Russia coin and giving Ukraine money/weapons perpetuates the conflict

Biden/Harris money to Iran and money/weapons to Israel perpetuates the conflict 

Change the energy policy. Starve Iran financially",2024-10-17T03:30:46.000Z,0,0,0,69,136,inf
